2023-07-12 14:58:22.2162|0|DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with no compiled views. |url: |action: |
2023-07-12 16:00:18.9015|0|DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=6.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 |url: |action: |
2023-07-12 16:00:18.9111|0|DEBUG|Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor|Decrypting secret element using Windows DPAPI. |url: |action: |
2023-07-12 16:00:18.9111|0|DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=6.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 |url: |action: |
2023-07-12 16:00:18.9111|0|DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC. |url: |action: |
2023-07-12 16:00:18.9289|0|DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC. |url: |action: |
2023-07-12 16:00:18.9289|0|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|Using key {befd1401-1cab-4be0-99bb-8dd3f0db47bc} as the default key. |url: |action: |
2023-07-12 16:00:18.9289|0|DEBUG|Microsoft.AspNetCore.DataProtection.Internal.DataProtectionHostedService|Key ring with default key {befd1401-1cab-4be0-99bb-8dd3f0db47bc} was loaded during application startup. |url: |action: |
2023-07-12 16:00:19.2632|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServer|Using development certificate: CN=localhost (Thumbprint: A1B36F3074FFE353434C9B13AE59733DD9B8E436) |url: |action: |
2023-07-12 16:00:19.3248|0|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly TUTOR.ERPS.Api |url: |action: |
2023-07-12 16:00:19.3329|0|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh |url: |action: |
2023-07-12 16:00:19.3329|0|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net |url: |action: |
2023-07-12 16:00:19.3493|0|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting started |url: |action: |
2023-07-12 16:00:19.6681|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMS2LO4MCI7H" received FIN. |url: |action: |
2023-07-12 16:00:19.6797|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMS2LO4MCI7H" accepted. |url: |action: |
2023-07-12 16:00:19.6797|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMS2LO4MCI7H" started. |url: |action: |
2023-07-12 16:00:19.7140|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Failed to authenticate HTTPS connection. System.IO.IOException:  Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveBlobAsync[TIOAdapter](TIOAdapter adapter)
   at System.Net.Security.SslStream.ForceAuthenticationAsync[TIOAdapter](TIOAdapter adapter, Boolean receiveFirst, Byte[] reAuthenticationData, Boolean isApm)
   at Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware.OnConnectionAsync(ConnectionContext context)|url: |action: |
2023-07-12 16:00:19.7871|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMS2LO4MCI7H" stopped. |url: |action: |
2023-07-12 16:00:19.7871|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMS2LO4MCI7H" sending FIN because: "The Socket transport's send loop completed gracefully." |url: |action: |
2023-07-12 16:00:20.1640|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMS2LO4MCI7I" accepted. |url: |action: |
2023-07-12 16:00:20.1640|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMS2LO4MCI7I" started. |url: |action: |
2023-07-12 16:00:20.2185|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HMS2LO4MCI7I established using the following protocol: Tls13 |url: |action: |
2023-07-12 16:00:20.3626|0|DEBUG|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|Wildcard detected, all requests with hosts will be allowed. |url: https://localhost/swagger/index.html|action: |
2023-07-12 16:00:20.5789|0|DEBUG|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Response markup is scheduled to include browser refresh script injection. |url: https://localhost/swagger/index.html|action: |
2023-07-12 16:00:20.8966|0|DEBUG|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Response markup was updated to include browser refresh script injection. |url: https://localhost/swagger/index.html|action: |
2023-07-12 16:00:23.6134|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMS2LO4MCI7I" received FIN. |url: |action: |
2023-07-12 16:00:23.6327|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMS2LO4MCI7I" is closed. The last processed stream ID was 7. |url: |action: |
2023-07-12 16:00:23.6327|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMS2LO4MCI7I" sending FIN because: "The client closed the connection." |url: |action: |
2023-07-12 16:00:23.6455|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMS2LO4MCI7I" stopped. |url: |action: |
2023-07-12 16:00:29.3025|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMS2LO4MCI7J" accepted. |url: |action: |
2023-07-12 16:00:29.3025|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMS2LO4MCI7J" started. |url: |action: |
2023-07-12 16:00:29.3301|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HMS2LO4MCI7J established using the following protocol: Tls13 |url: |action: |
2023-07-12 16:00:29.3666|0|DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path  does not match the path filter |url: https://localhost/Member/StudentList|action: |
2023-07-12 16:00:29.3666|0|DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path  does not match the path filter |url: https://localhost/Member/StudentList|action: |
2023-07-12 16:00:29.3666|0|DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /Member/StudentList does not match a supported file type |url: https://localhost/Member/StudentList|action: |
2023-07-12 16:00:29.4717|0|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/Member/StudentList' |url: https://localhost/Member/StudentList|action: |
2023-07-12 16:00:29.4823|0|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'IALW.API.ApiControllers.MemberController.Data (TUTOR.ERPS.Api)' with route pattern 'Member/StudentList' is valid for the request path '/Member/StudentList' |url: https://localhost/Member/StudentList|action: |
2023-07-12 16:00:29.4823|0|DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'IALW.API.ApiControllers.MemberController.Data (TUTOR.ERPS.Api)' |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:29.5828|0|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of authorization filters (in the following order): TUTOR.ERPS.API.Infa.Attribute.ApTokenAuth |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:29.5828|0|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:29.5828|0|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000) |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:29.5828|0|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:29.5828|0|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter, Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000) |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:29.9503|0|DEBUG|Microsoft.EntityFrameworkCore.Infrastructure|An 'IServiceProvider' was created for internal use by Entity Framework. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:31.5901|0|DEBUG|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 7.0.8 initialized 'TUTORERPSContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer:7.0.8' with options: None |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:31.7470|0|DEBUG|Microsoft.EntityFrameworkCore.Query|Compiling query expression: 
'DbSet<ApiTokenManage>()
    .SingleOrDefault(x => x.ApiToken == __token_0)' |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:32.4501|0|DEBUG|Microsoft.EntityFrameworkCore.Query|Generated query execution expression: 
'queryContext => new SingleQueryingEnumerable<ApiTokenManage>(
    (RelationalQueryContext)queryContext, 
    RelationalCommandCache.QueryExpression(
        Projection Mapping:
            EmptyProjectionMember -> Dictionary<IProperty, int> { [Property: ApiTokenManage.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 0], [Property: ApiTokenManage.ApiToken (string), 1], [Property: ApiTokenManage.Ip (string) MaxLength(50), 2], [Property: ApiTokenManage.TokenActive (int?), 3], [Property: ApiTokenManage.TokenEndTime (DateTime?), 4], [Property: ApiTokenManage.TokenStartTime (DateTime?), 5] }
        SELECT TOP(2) a.Id, a.Api_Token, a.Ip, a.Token_Active, a.Token_EndTime, a.Token_StartTime
        FROM ApiTokenManage AS a
        WHERE a.Api_Token == @__token_0), 
    null, 
    Func<QueryContext, DbDataReader, ResultContext, SingleQueryResultCoordinator, ApiTokenManage>, 
    TUTOR.Repository.EF.TUTORERPSContext, 
    False, 
    False, 
    True
)
    .SingleOrDefault()' |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:32.5677|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Creating DbCommand for 'ExecuteReader'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:32.5677|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Creating DbConnection. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:32.6674|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Created DbConnection. (85ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:32.6799|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Created DbCommand for 'ExecuteReader' (118ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:32.6997|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Initialized DbCommand for 'ExecuteReader' (139ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:32.7082|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Opening connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.5606|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Opened connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.5941|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Executing DbCommand [Parameters=[@__token_0='?' (Size = 4000)], CommandType='Text', CommandTimeout='30']
SELECT TOP(2) [a].[Id], [a].[Api_Token], [a].[Ip], [a].[Token_Active], [a].[Token_EndTime], [a].[Token_StartTime]
FROM [ApiTokenManage] AS [a]
WHERE [a].[Api_Token] = @__token_0 |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.8829|0|DEBUG|Microsoft.EntityFrameworkCore.ChangeTracking|Context 'TUTORERPSContext' started tracking 'ApiTokenManage' entity. Consider using 'DbContextOptionsBuilder.EnableSensitiveDataLogging' to see key values. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9442|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Closing data reader to 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9648|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|A data reader for 'TUTOR.ERPS' on server 'erp.ahow.tw' is being disposed after spending 174ms reading results. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9648|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Closing connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9906|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Closed connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw' (19ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9906|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Creating DbCommand for 'ExecuteReader'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9906|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Created DbCommand for 'ExecuteReader' (0ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9906|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Initialized DbCommand for 'ExecuteReader' (0ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9906|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Opening connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9906|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Opened connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:33.9906|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Executing DbCommand [Parameters=[@__token_0='?' (Size = 4000)], CommandType='Text', CommandTimeout='30']
SELECT TOP(2) [a].[Id], [a].[Api_Token], [a].[Ip], [a].[Token_Active], [a].[Token_EndTime], [a].[Token_StartTime]
FROM [ApiTokenManage] AS [a]
WHERE [a].[Api_Token] = @__token_0 |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.0446|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Closing data reader to 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.0446|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|A data reader for 'TUTOR.ERPS' on server 'erp.ahow.tw' is being disposed after spending 1ms reading results. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.0446|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Closing connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.0446|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Closed connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw' (0ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.1247|0|DEBUG|Microsoft.EntityFrameworkCore.ChangeTracking|'"TUTORERPSContext"' generated a temporary value for the property '"Id"."SystemErrorLog"'. Consider using 'DbContextOptionsBuilder.EnableSensitiveDataLogging' to see key values. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.1905|0|DEBUG|Microsoft.EntityFrameworkCore.ChangeTracking|Context 'TUTORERPSContext' started tracking 'SystemErrorLog' entity. Consider using 'DbContextOptionsBuilder.EnableSensitiveDataLogging' to see key values. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.1979|0|DEBUG|Microsoft.EntityFrameworkCore.Update|SaveChanges starting for 'TUTORERPSContext'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.1979|0|DEBUG|Microsoft.EntityFrameworkCore.ChangeTracking|DetectChanges starting for 'TUTORERPSContext'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.2402|0|DEBUG|Microsoft.EntityFrameworkCore.ChangeTracking|DetectChanges completed for 'TUTORERPSContext'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.3619|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Opening connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.3619|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Opened connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.3643|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Creating DbCommand for 'ExecuteReader'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.3643|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Created DbCommand for 'ExecuteReader' (0ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.3643|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Initialized DbCommand for 'ExecuteReader' (1ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.3643|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Executing DbCommand [Parameters=[@p0='?' (Size = 50), @p1='?' (DbType = DateTime), @p2='?' (Size = 50), @p3='?' (Size = 50), @p4='?' (Size = 50), @p5='?' (Size = 4000), @p6='?' (Size = 4000), @p7='?' (Size = 50), @p8='?' (Size = 4000), @p9='?' (Size = 4000)], CommandType='Text', CommandTimeout='30']
SET IMPLICIT_TRANSACTIONS OFF;
SET NOCOUNT ON;
INSERT INTO [SystemErrorLog] ([Api], [Entry_Date], [Entry_User], [Error_Level], [Ip], [Message], [Token], [Web_Method], [Web_Request], [Web_Response])
OUTPUT INSERTED.[Id]
VALUES (@p0, @p1, @p2, @p3, @p4, @p5, @p6, @p7, @p8, @p9); |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.4370|0|DEBUG|Microsoft.EntityFrameworkCore.ChangeTracking|The foreign key property 'SystemErrorLog.Id' was detected as changed. Consider using 'DbContextOptionsBuilder.EnableSensitiveDataLogging' to see property values. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.4524|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Closing data reader to 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.4524|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|A data reader for 'TUTOR.ERPS' on server 'erp.ahow.tw' is being disposed after spending 39ms reading results. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.4524|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Closing connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.4524|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Closed connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw' (0ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.4753|0|DEBUG|Microsoft.EntityFrameworkCore.ChangeTracking|An entity of type 'SystemErrorLog' tracked by 'TUTORERPSContext' changed state from 'Added' to 'Unchanged'. Consider using 'DbContextOptionsBuilder.EnableSensitiveDataLogging' to see key values. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.4753|0|DEBUG|Microsoft.EntityFrameworkCore.Update|SaveChanges completed for 'TUTORERPSContext' with 1 entities written to the database. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.4753|0|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller IALW.API.ApiControllers.MemberController (TUTOR.ERPS.Api) |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.4890|0|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller IALW.API.ApiControllers.MemberController (TUTOR.ERPS.Api) |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.5427|0|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to bind parameter 'page' of type 'System.Int32' ... |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.5427|0|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind parameter 'page' of type 'System.Int32' using the name 'page' in request data ... |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.5427|0|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind parameter 'page' of type 'System.Int32'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.5427|0|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to bind parameter 'page' of type 'System.Int32'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.5427|0|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to validate the bound parameter 'page' of type 'System.Int32' ... |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:34.5566|0|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to validate the bound parameter 'page' of type 'System.Int32'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.8327|0|DEBUG|Microsoft.EntityFrameworkCore.Query|Compiling query expression: 
'DbSet<Member>()
    .Skip(__p_0)
    .Take(__p_1)
    .Select(x => new MemberDTO{ 
        Account = x.Account, 
        Email = x.Email, 
        Password = x.Password, 
        Status = x.Status, 
        StudyLevel = x.StudyLevel, 
        BeDeleted = x.BeDeleted, 
        Creator = x.Creator, 
        Editor = x.Editor, 
        Id = x.Id, 
        StartDate = (DateTime?)x.StartDate, 
        EndDate = (DateTime?)x.EndDate, 
        Name = x.Name 
    }
    )
    .Any()' |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.8977|0|DEBUG|Microsoft.EntityFrameworkCore.Query|Generated query execution expression: 
'queryContext => new SingleQueryingEnumerable<bool>(
    (RelationalQueryContext)queryContext, 
    RelationalCommandCache.QueryExpression(
        Projection Mapping:
            EmptyProjectionMember -> 0
        SELECT EXISTS (
            SELECT 1
            FROM Member AS m
            ORDER BY (SELECT 1)
            OFFSET @__p_0 ROWS FETCH NEXT @__p_1 ROWS ONLY)), 
    null, 
    Func<QueryContext, DbDataReader, ResultContext, SingleQueryResultCoordinator, bool>, 
    TUTOR.Repository.EF.TUTORERPSContext, 
    False, 
    False, 
    True
)
    .Single()' |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9210|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Creating DbCommand for 'ExecuteReader'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9210|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Created DbCommand for 'ExecuteReader' (0ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9210|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Initialized DbCommand for 'ExecuteReader' (0ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9210|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Opening connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9210|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Opened connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9210|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Executing DbCommand [Parameters=[@__p_0='?' (DbType = Int32), @__p_1='?' (DbType = Int32)], CommandType='Text', CommandTimeout='30']
SELECT CASE
    WHEN EXISTS (
        SELECT 1
        FROM [Member] AS [m]
        ORDER BY (SELECT 1)
        OFFSET @__p_0 ROWS FETCH NEXT @__p_1 ROWS ONLY) THEN CAST(1 AS bit)
    ELSE CAST(0 AS bit)
END |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9647|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|Closing data reader to 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9647|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Command|A data reader for 'TUTOR.ERPS' on server 'erp.ahow.tw' is being disposed after spending 1ms reading results. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9647|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Closing connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw'. |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9647|0|DEBUG|Microsoft.EntityFrameworkCore.Database.Connection|Closed connection to database 'TUTOR.ERPS' on server 'erp.ahow.tw' (0ms). |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:36.9647|0|DEBUG|Microsoft.EntityFrameworkCore.Query|Compiling query expression: 
'DbSet<Member>()
    .Skip(__p_0)
    .Take(__p_1)
    .Select(x => new MemberDTO{ 
        Account = x.Account, 
        Email = x.Email, 
        Password = x.Password, 
        Status = x.Status, 
        StudyLevel = x.StudyLevel, 
        BeDeleted = x.BeDeleted, 
        Creator = x.Creator, 
        Editor = x.Editor, 
        Id = x.Id, 
        StartDate = (DateTime?)x.StartDate, 
        EndDate = (DateTime?)x.EndDate, 
        Name = x.Name 
    }
    )' |url: https://localhost/Member/StudentList|action: Data|
2023-07-12 16:00:37.0256|0|DEBUG|Microsoft.EntityFrameworkCore.Query|Generated query execution expression: 
'queryContext => new SingleQueryingEnumerable<MemberDTO>(
